"","id","or","de","or_id","de_id","status","or_name","de_name","distance","min_dur","min_dur_traffic","speed_dur","speed_dur_traffic"
"2",2,"38.6564650525967+-9.13197056637389","38.658429412395+-9.16804832689434",1,2,"OK","Unnamed Road, 2810 Almada, Portugal","R. Henrique Mota, 2810-262 Almada, Portugal",5394,862,720,22.5271461716937,26.97
"3",3,"38.6564650525967+-9.13197056637389","38.6587228727983+-9.1208027888351",1,3,"OK","Unnamed Road, 2810 Almada, Portugal","Unnamed Road, Portugal",509,89,89,20.5887640449438,20.5887640449438
"4",4,"38.6564650525967+-9.13197056637389","38.6606914553131+-9.15688116915499",1,4,"OK","Unnamed Road, 2810 Almada, Portugal","R. 8 de Setembro 27, 2810-176 Almada, Portugal",4151,680,612,21.9758823529412,24.4176470588235
"5",5,"38.6564650525967+-9.13197056637389","38.662952205928+-9.14571336032262",1,5,"OK","Unnamed Road, 2810 Almada, Portugal","Unnamed Road, 2810 Almada, Portugal",3941,644,598,22.0304347826087,23.7250836120401
"6",6,"38.6564650525967+-9.13197056637389","38.6649111031523+-9.18179544463407",1,6,"OK","Unnamed Road, 2810 Almada, Portugal","Pragal, 2805 Almada, Portugal",7883,1238,1007,22.9231017770598,28.1815292949354
"7",7,"38.6564650525967+-9.13197056637389","38.6652116641213+-9.13454490067004",1,7,"OK","38.6564650525967,-9.13197056637389","38.6652116641213,-9.13454490067004",NA,NA,NA,NA,NA
"8",8,"38.6564650525967+-9.13197056637389","38.6671747844968+-9.17062760664094",1,8,"OK","Unnamed Road, 2810 Almada, Portugal","R. Álvaro Guerra 18B, 2805 Almada, Portugal",5820,882,713,23.7551020408163,29.3856942496494
"9",9,"38.6564650525967+-9.13197056637389","38.6694371734915+-9.15945911691603",1,9,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. Brejo 20, 2805-082 Almada, Portugal",5526,930,759,21.3909677419355,26.2102766798419
"10",10,"38.6564650525967+-9.13197056637389","38.6713906066944+-9.19554552420225",1,10,"OK","Unnamed Road, 2810 Almada, Portugal","R. Mirabelém 14, 2825 Caparica, Portugal",9156,1174,978,28.0763202725724,33.7030674846626
"11",11,"38.6564650525967+-9.13197056637389","38.6716982700176+-9.14828997573212",1,11,"OK","Unnamed Road, 2810 Almada, Portugal","Rio Tejo, Portugal",5811,869,748,24.0731875719217,27.9673796791444
"12",12,"38.6564650525967+-9.13197056637389","38.6736559268063+-9.1843770065391",1,12,"OK","Unnamed Road, 2810 Almada, Portugal","R. Palença 80, 2805 Almada, Portugal",7929,1187,943,24.0475147430497,30.2697773064687
"13",13,"38.6564650525967+-9.13197056637389","38.6739580739563+-9.13712018336216",1,13,"OK","Unnamed Road, 2810 Almada, Portugal","Unnamed Road, 2810 Almada, Portugal",6439,926,793,25.0328293736501,29.2312736443884
"14",14,"38.6564650525967+-9.13197056637389","38.6759199545215+-9.17320783650516",1,14,"OK","Unnamed Road, 2810 Almada, Portugal","R. da Ermida 39, 2805 Almada, Portugal",6864,978,765,25.2662576687117,32.3011764705882
"15",15,"38.6564650525967+-9.13197056637389","38.6781826897214+-9.16203801437312",1,15,"OK","Unnamed Road, 2810 Almada, Portugal","R. Espatários 17, 2800-133 Almada, Portugal",6614,1055,814,22.5690995260664,29.2511056511057
"16",16,"38.6564650525967+-9.13197056637389","38.6801348814756+-9.19812936919896",1,16,"OK","Unnamed Road, 2810 Almada, Portugal","Unnamed Road, 2825 Caparica, Portugal",9642,1209,1017,28.7106699751861,34.1309734513274
"17",17,"38.6564650525967+-9.13197056637389","38.6804441322871+-9.15086754041588",1,17,"OK","Unnamed Road, 2810 Almada, Portugal","R. Irene Lisboa 5, 2800 Almada, Portugal",6487,1003,867,23.2833499501496,26.9356401384083
"18",18,"38.6564650525967+-9.13197056637389","38.6824005482523+-9.18695951944021",1,18,"OK","Unnamed Road, 2810 Almada, Portugal","R. Palença, 2805 Almada, Portugal",8978,1357,1113,23.8178334561533,29.0393530997305
"19",19,"38.6564650525967+-9.13197056637389","38.6827042820999+-9.13969641490651",1,19,"OK","Unnamed Road, 2810 Almada, Portugal","N10 5, 2800 Almada, Portugal",6933,920,772,27.1291304347826,32.3300518134715
"20",20,"38.6564650525967+-9.13197056637389","38.6846649224671+-9.17578901694398",1,20,"OK","Unnamed Road, 2810 Almada, Portugal","E1, Portugal",7860,1055,813,26.8208530805687,34.8044280442804
"21",21,"38.6564650525967+-9.13197056637389","38.6869280040008+-9.16461786198311",1,21,"OK","Unnamed Road, 2810 Almada, Portugal","Portugal",7859,1381,1104,20.4868935553946,25.6271739130435
"22",22,"38.6564650525967+-9.13197056637389","38.6891897927347+-9.15344605483059",1,22,"OK","Unnamed Road, 2810 Almada, Portugal","R. do Ginjal, Portugal",7780,1174,1024,23.8568994889267,27.3515625
"23",23,"38.6564650525967+-9.13197056637389","38.69145028855+-9.14227359575963",1,23,"OK","Unnamed Road, 2810 Almada, Portugal","Portugal",7346,1011,860,26.1578635014837,30.7506976744186
"24",24,"38.6564650525967+-9.13197056637389","38.6934096883312+-9.17837114841471",1,24,"OK","Unnamed Road, 2810 Almada, Portugal","E1, Portugal",17943,1658,1297,38.9594692400483,49.8032382420971
"25",25,"38.6564650525967+-9.13197056637389","38.6953551707518+-9.2144717767448",1,25,"OK","Unnamed Road, 2810 Almada, Portugal","R. Bartolomeu Dias 172B, 1400-027 Lisboa, Portugal",16033,1829,1373,31.5575724439584,42.0384559359068
"26",26,"38.6564650525967+-9.13197056637389","38.6956731163275+-9.16719866020314",1,26,"OK","Unnamed Road, 2810 Almada, Portugal","R. Gen. Gomes Araújo, 1350 Lisboa, Portugal",13140,1600,1226,29.565,38.584013050571
"27",27,"38.6564650525967+-9.13197056637389","38.6976228240189+-9.20329991527497",1,27,"OK","Unnamed Road, 2810 Almada, Portugal","Tv. Galinheiras 6, 1300-469 Lisboa, Portugal",15103,1768,1314,30.7527149321267,41.3780821917808
"28",28,"38.6564650525967+-9.13197056637389","38.6979352513584+-9.15602551943326",1,28,"OK","Unnamed Road, 2810 Almada, Portugal","R. Gen. Gomes Araújo, 1200 Lisboa, Portugal",14404,1739,1334,29.8185163887292,38.8713643178411
"29",29,"38.6564650525967+-9.13197056637389","38.699889184512+-9.19212740006073",1,29,"OK","Unnamed Road, 2810 Almada, Portugal","Tv. Artur Lamas 17, 1300-032 Lisboa, Portugal",14248,1663,1207,30.8435357787132,42.496106048053
"30",30,"38.6564650525967+-9.13197056637389","38.7001960933049+-9.14485172637838",1,30,"OK","Unnamed Road, 2810 Almada, Portugal","Portugal",15968,3170,2713,18.1340063091483,21.1886472539624
"31",31,"38.6564650525967+-9.13197056637389","38.7021542521119+-9.18095423137493",1,31,"OK","Unnamed Road, 2810 Almada, Portugal","R. 1º de Maio 144A, 1300-476 Lisboa, Portugal",12547,1484,1069,30.4374663072776,42.2536950420954
"32",32,"38.6564650525967+-9.13197056637389","38.7024556420481+-9.13367728131201",1,32,"OK","Unnamed Road, 2810 Almada, Portugal","Portugal",17495,3421,2814,18.4104063139433,22.3816631130064
"33",33,"38.6564650525967+-9.13197056637389","38.7040984912922+-9.21705981173287",1,33,"OK","Unnamed Road, 2810 Almada, Portugal","Av. das Descobertas 1, 1400-092 Lisboa, Portugal",17749,1683,1278,37.9657754010695,49.9971830985915
"34",34,"38.6564650525967+-9.13197056637389","38.7044180266996+-9.16978040949067",1,34,"OK","Unnamed Road, 2810 Almada, Portugal","R. do Sacramento a Alcântara 49, 1350-219 Lisboa, Portugal",12554,1457,1095,31.0188057652711,41.2734246575342
"35",35,"38.6564650525967+-9.13197056637389","38.7063664917764+-9.20588661727036",1,35,"OK","Unnamed Road, 2810 Almada, Portugal","R. Diogo Afonso 3, 1400-104 Lisboa, Portugal",17009,1669,1316,36.6880766926303,46.529179331307
"36",36,"38.6564650525967+-9.13197056637389","38.706680508156+-9.15860593468119",1,36,"OK","Unnamed Road, 2810 Almada, Portugal","R. das Janelas Verdes 2, 1200-690 Lisboa, Portugal",13273,1568,1139,30.4737244897959,41.9515364354697
"37",37,"38.6564650525967+-9.13197056637389","38.708633199321+-9.19471276869593",1,37,"OK","Unnamed Road, 2810 Almada, Portugal","Pátio Seabra 43A, 1300-021 Lisboa, Portugal",14005,1600,1198,31.51125,42.085141903172
"38",38,"38.6564650525967+-9.13197056637389","38.7089416963624+-9.14743080721992",1,38,"OK","Unnamed Road, 2810 Almada, Portugal","Rua dos Cordoeiros 29, 1200-262 Lisboa, Portugal",15397,1891,1330,29.3121099947118,41.6760902255639
"39",39,"38.6564650525967+-9.13197056637389","38.7108986138068+-9.18353826628256",1,39,"OK","Unnamed Road, 2810 Almada, Portugal","Praceta de São Julião 3, 1300 Lisboa, Portugal",13812,1638,1283,30.356043956044,38.7554169914263
"40",40,"38.6564650525967+-9.13197056637389","38.7112015911996+-9.13625502738049",1,40,"OK","Unnamed Road, 2810 Almada, Portugal","R. dos Fanqueiros 145, 1100-204 Lisboa, Portugal",17587,2093,1495,30.2499761108457,42.3499665551839
"41",41,"38.6564650525967+-9.13197056637389","38.7128416093576+-9.21964880039203",1,41,"OK","Unnamed Road, 2810 Almada, Portugal","IC17, 1400 Lisboa, Portugal",17984,1861,1477,34.7890381515314,43.8337169939066
"42",42,"38.6564650525967+-9.13197056637389","38.7131627351147+-9.17236311030346",1,42,"OK","Unnamed Road, 2810 Almada, Portugal","Vila Neves 25, 1350-297 Lisboa, Portugal",12768,1449,1091,31.7217391304348,42.1308890925756
"43",43,"38.6564650525967+-9.13197056637389","38.7134601925489+-9.12507859543673",1,43,"OK","Unnamed Road, 2810 Almada, Portugal","R. dos Remédios 204, 1100-470 Lisboa, Portugal",17491,2260,1529,27.8617699115044,41.1822105951602
"44",44,"38.6564650525967+-9.13197056637389","38.7151099571879+-9.20847427251524",1,44,"OK","Unnamed Road, 2810 Almada, Portugal","R. José Maria Preto 2, 1400-036 Lisboa, Portugal",16591,1596,1263,37.4233082706767,47.2902612826603
"45",45,"38.6564650525967+-9.13197056637389","38.7154255631256+-9.16118730103199",1,45,"OK","Unnamed Road, 2810 Almada, Portugal","Rua da Estrela 67A, 1250-245 Lisboa, Portugal",13967,1559,1152,32.2522129570237,43.646875
"46",46,"38.6564650525967+-9.13197056637389","38.7157175002913+-9.11390151166265",1,46,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Infante Dom Henrique 22, 1100 Lisboa, Portugal",18092,2324,1578,28.0254733218589,41.2745247148289
"47",47,"38.6564650525967+-9.13197056637389","38.717377011913+-9.1972990901588",1,47,"OK","Unnamed Road, 2810 Almada, Portugal","Montes Claros, 1400 Lisboa, Portugal",15415,1549,1222,35.8256939961265,45.4124386252046
"48",48,"38.6564650525967+-9.13197056637389","38.7176870977205+-9.1500108387417",1,48,"OK","Unnamed Road, 2810 Almada, Portugal","Botanical Garden of Lisbon, R. da Escola Politécnica 56/58, 1250-102 Lisboa, Portugal",15477,1726,1299,32.2811123986095,42.8923787528868
"49",49,"38.6564650525967+-9.13197056637389","38.7196427734137+-9.1861232535958",1,49,"OK","Unnamed Road, 2810 Almada, Portugal","Pq. Infantil Alvito, 1300 Lisboa, Portugal",15451,1510,1179,36.836821192053,47.1786259541985
"50",50,"38.6564650525967+-9.13197056637389","38.7199473387804+-9.13883372370636",1,50,"OK","Unnamed Road, 2810 Almada, Portugal","R. Manuel Bento de Sousa 2, 1150-199 Lisboa, Portugal",16413,1842,1371,32.0775244299674,43.0975929978118
"51",51,"38.6564650525967+-9.13197056637389","38.7219072415707+-9.17494676309956",1,51,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Ceuta 130A, 1300 Lisboa, Portugal",13594,1469,1108,33.314091218516,44.1682310469314
"52",52,"38.6564650525967+-9.13197056637389","38.7222062861864+-9.12765595619991",1,52,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Gen. Roçadas 5, 1170-010 Lisboa, Portugal",16940,1973,1421,30.909275215408,42.9162561576355
"53",53,"38.6564650525967+-9.13197056637389","38.7238532202511+-9.21106288146842",1,53,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. Cabos d'Ávila, 2610 Amadora, Portugal",15733,1445,1122,39.1964013840831,50.4802139037433
"54",54,"38.6564650525967+-9.13197056637389","38.7241704162649+-9.16376961894357",1,54,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Eng. Duarte Pacheco 15G, 1070-103 Lisboa, Portugal",13225,1408,1075,33.8139204545455,44.2883720930233
"55",55,"38.6564650525967+-9.13197056637389","38.7244639398195+-9.11647753649646",1,55,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Afonso III 26, 1900-191 Lisboa, Portugal",19840,2148,1556,33.2513966480447,45.9023136246787
"56",56,"38.6564650525967+-9.13197056637389","38.7261206222858+-9.199886364908",1,56,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. das Oliveiras de Baixo, 1500 Lisboa, Portugal",18258,1864,1516,35.2622317596567,43.35672823219
"57",57,"38.6564650525967+-9.13197056637389","38.7264322973772+-9.1525918214015",1,57,"OK","Unnamed Road, 2810 Almada, Portugal","Parque Eduardo VII, 1070-051 Lisboa, Portugal",14177,1497,1171,34.0929859719439,43.5842869342442
"58",58,"38.6564650525967+-9.13197056637389","38.7267202995609+-9.10529846487035",1,58,"OK","Unnamed Road, 2810 Almada, Portugal","Doca de Xabregas, 1950-144 Lisboa, Portugal",23353,2344,1828,35.8663822525597,45.990590809628
"59",59,"38.6564650525967+-9.13197056637389","38.7283867309302+-9.18870919377317",1,59,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. da Bela Vista PT, 1500 Lisboa, Portugal",16763,1726,1415,34.9633835457706,42.6479151943463
"60",60,"38.6564650525967+-9.13197056637389","38.7286928847885+-9.14141337074724",1,60,"OK","Unnamed Road, 2810 Almada, Portugal","R. Gen. Farinha Beirão 10, 1150-134 Lisboa, Portugal",15945,1744,1320,32.9139908256881,43.4863636363636
"61",61,"38.6564650525967+-9.13197056637389","38.7306515460653+-9.17753136833734",1,61,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. Serafina, 1500 Lisboa, Portugal",14887,1506,1195,35.5864541832669,44.8478661087866
"62",62,"38.6564650525967+-9.13197056637389","38.7309521783799+-9.13023426725485",1,62,"OK","Unnamed Road, 2810 Almada, Portugal","R. Neves Ferreira 18, 1170-070 Lisboa, Portugal",16850,1936,1407,31.3326446280992,43.1130063965885
"63",63,"38.6564650525967+-9.13197056637389","38.7325962809634+-9.21365244458901",1,63,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. da Portela 1, 2610 Amadora, Portugal",17412,1610,1266,38.9336645962733,49.5127962085308
"64",64,"38.6564650525967+-9.13197056637389","38.7329150675717+-9.16635288887415",1,64,"OK","Unnamed Road, 2810 Almada, Portugal","3ª Rua Particular 277A, 1070-203 Lisboa, Portugal",15474,1680,1316,33.1585714285714,42.3300911854103
"65",65,"38.6564650525967+-9.13197056637389","38.7332101780323+-9.11905451119858",1,65,"OK","Unnamed Road, 2810 Almada, Portugal","R. Carlos Botelho 11, 1900-417 Lisboa, Portugal",19233,2011,1526,34.430034808553,45.3727391874181
"66",66,"38.6564650525967+-9.13197056637389","38.7348640304367+-9.2024745934025",1,66,"OK","Unnamed Road, 2810 Almada, Portugal","R. 4 182, 1500 Lisboa, Portugal",15674,1537,1203,36.7120364346129,46.9047381546135
"67",67,"38.6564650525967+-9.13197056637389","38.7351772953302+-9.15517375565739",1,67,"OK","Unnamed Road, 2810 Almada, Portugal","R. Ramalho Ortigão 3, 1070-095 Lisboa, Portugal",15989,1703,1281,33.7994128009395,44.9339578454333
"68",68,"38.6564650525967+-9.13197056637389","38.7354668836269+-9.10787410285286",1,68,"OK","Unnamed Road, 2810 Almada, Portugal","Escola Afonso Domingues, 1950 Lisboa, Portugal",21614,2099,1597,37.0702239161506,48.7228553537884
"69",69,"38.6564650525967+-9.13197056637389","38.7371304863541+-9.19129608727346",1,69,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. do Forte de Monsanto 65, 1500 Lisboa, Portugal",16865,1749,1467,34.7135506003431,41.3865030674847
"70",70,"38.6564650525967+-9.13197056637389","38.7374382292218+-9.14399396896106",1,70,"OK","Unnamed Road, 2810 Almada, Portugal","N1, Av. Miguel Bombarda 6D, 1000-207 Lisboa, Portugal",16256,1805,1373,32.4219390581717,42.6231609613984
"71",71,"38.6564650525967+-9.13197056637389","38.7377222950447+-9.09669304249233",1,71,"OK","Unnamed Road, 2810 Almada, Portugal","Rua da Cintura do Porto de Lisboa, 1950-408 Lisboa, Portugal",22287,2164,1647,37.0763401109057,48.7147540983607
"72",72,"38.6564650525967+-9.13197056637389","38.7393956485962+-9.18011692647548",1,72,"OK","Unnamed Road, 2810 Almada, Portugal","Sítio do Barcal 2, 1500-554 Lisboa, Portugal",16423,1586,1304,37.2779319041614,45.3395705521472
"73",73,"38.6564650525967+-9.13197056637389","38.7396978691274+-9.13281352905934",1,73,"OK","Unnamed Road, 2810 Almada, Portugal","R. Carlos Mardel 119A, 1900-302 Lisboa, Portugal",17170,1972,1449,31.3448275862069,42.6583850931677
"74",74,"38.6564650525967+-9.13197056637389","38.7413391393223+-9.2162429623364",1,74,"OK","Unnamed Road, 2810 Almada, Portugal","R. Dr. Francisco Sousa Tavares 15, 2610 Buraca, Portugal",19063,1688,1349,40.6556872037915,50.8723498888065
"75",75,"38.6564650525967+-9.13197056637389","38.7416595170438+-9.16893711128226",1,75,"OK","Unnamed Road, 2810 Almada, Portugal","Sete Rios, 1500 Lisboa, Portugal",15081,1530,1157,35.4847058823529,46.9244598098531
"76",76,"38.6564650525967+-9.13197056637389","38.7419562149279+-9.12163243622661",1,76,"OK","Unnamed Road, 2810 Almada, Portugal","R. Robalo Gouveia 2D, 1900-392 Lisboa, Portugal",20507,2036,1548,36.2599214145383,47.6906976744186
"77",77,"38.6564650525967+-9.13197056637389","38.7436072363635+-9.20506377610153",1,77,"OK","Unnamed Road, 2810 Almada, Portugal","Buraca, 1500-350 Lisboa, Portugal",17561,1554,1234,40.6818532818533,51.2314424635332
"78",78,"38.6564650525967+-9.13197056637389","38.7439220915775+-9.15775664196774",1,78,"OK","Unnamed Road, 2810 Almada, Portugal","R. Veloso Salgado 37, 1600-019 Lisboa, Portugal",15620,1638,1276,34.3296703296703,44.0689655172414
"79",79,"38.6564650525967+-9.13197056637389","38.7442132665043+-9.11045069073742",1,79,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Paulo VI, 1950 Lisboa, Portugal",20764,1985,1507,37.6576322418136,49.6021234240212
"80",80,"38.6564650525967+-9.13197056637389","38.7458740396829+-9.19388393455582",1,80,"OK","Unnamed Road, 2810 Almada, Portugal","Escola Superior de Educação de Lisboa, 1500 Lisboa, Portugal",20100,1773,1403,40.8121827411168,51.5751960085531
"81",81,"38.6564650525967+-9.13197056637389","38.7461833720783+-9.14657551880604",1,81,"OK","Unnamed Road, 2810 Almada, Portugal","R. de Entrecampos 27, 1700-158 Lisboa, Portugal",17172,1736,1309,35.6101382488479,47.2262796027502
"82",82,"38.6564650525967+-9.13197056637389","38.7464690237376+-9.09926829286654",1,82,"OK","Unnamed Road, 2810 Almada, Portugal","R. do Telhal aos Olivais 55, 1950-063 Lisboa, Portugal",24511,2064,1616,42.7517441860465,54.6037128712871
"83",83,"38.6564650525967+-9.13197056637389","38.7481395491612+-9.18270343797292",1,83,"OK","Unnamed Road, 2810 Almada, Portugal","R. Maestro Frederico de Freitas 17, 1500-409 Lisboa, Portugal",17782,1708,1322,37.4796252927401,48.4229954614221
"84",84,"38.6564650525967+-9.13197056637389","38.7484433584268+-9.13539374207146",1,84,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Estados Unidos da América 37, 1700-120 Lisboa, Portugal",17761,1747,1307,36.5996565540927,48.9208875286917
"85",85,"38.6564650525967+-9.13197056637389","38.748723486509+-9.08808524288888",1,85,"OK","Unnamed Road, 2810 Almada, Portugal","R. Cintura do Porto, 1950 Lisboa, Portugal",22763,2186,1647,37.4870997255261,49.7551912568306
"86",86,"38.6564650525967+-9.13197056637389","38.7504037646789+-9.17152228662672",1,86,"OK","Unnamed Road, 2810 Almada, Portugal","R. Abranches Ferrão 10A, 1600-166 Lisboa, Portugal",15974,1694,1286,33.9471074380165,44.7172628304821
"87",87,"38.6564650525967+-9.13197056637389","38.7507020505041+-9.1242113120385",1,87,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Dr. Arlindo Vicente 406, 1950 Lisboa, Portugal",19585,1907,1430,36.9722076560042,49.3048951048951
"88",88,"38.6564650525967+-9.13197056637389","38.7523502400636+-9.20765391346471",1,88,"OK","Unnamed Road, 2810 Almada, Portugal","Estr. de Benfica 783A, 1500-386 Lisboa, Portugal",18915,1670,1325,40.7748502994012,51.3916981132075
"89",89,"38.6564650525967+-9.13197056637389","38.7526666861168+-9.16034048079123",1,89,"OK","Unnamed Road, 2810 Almada, Portugal","Cidade Universitária, 1600 Lisboa, Portugal",16585,1630,1271,36.6294478527607,46.9756097560976
"90",90,"38.6564650525967+-9.13197056637389","38.7529594481911+-9.11302822898184",1,90,"OK","Unnamed Road, 2810 Almada, Portugal","R. Tomás Alcaide 101B, 1950-261 Lisboa, Portugal",20548,2052,1550,36.0491228070175,47.7243870967742
"91",91,"38.6564650525967+-9.13197056637389","38.7546173909142+-9.19647273607966",1,91,"OK","Unnamed Road, 2810 Almada, Portugal","R. República da Bolívia 99, 1500-613 Lisboa, Portugal",19113,1721,1333,39.9807088901801,51.6180045011253
"92",92,"38.6564650525967+-9.13197056637389","38.7549283133556+-9.14915802074071",1,92,"OK","Unnamed Road, 2810 Almada, Portugal","R. José Lins do Rego 1, 1700-264 Lisboa, Portugal",17654,1806,1356,35.1906976744186,46.8690265486726
"93",93,"38.6564650525967+-9.13197056637389","38.7552155513687+-9.10184449317635",1,93,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Mar. Gomes da Costa nº 7, 1990 Lisboa, Portugal",22908,1920,1490,42.9525,55.3481879194631
"94",94,"38.6564650525967+-9.13197056637389","38.7568832477577+-9.18529090328899",1,94,"OK","Unnamed Road, 2810 Almada, Portugal","Avenida Colégio Militar Nr. 30-b, Lisboa, 1500-180 Lisboa, Portugal",18289,1623,1269,40.5670979667283,51.8836879432624
"95",95,"38.6564650525967+-9.13197056637389","38.7571886462761+-9.13797490674959",1,95,"OK","Unnamed Road, 2810 Almada, Portugal","R. Carlos Mayer 9, 1700-204 Lisboa, Portugal",18665,1908,1427,35.2169811320755,47.0875963559916
"96",96,"38.6564650525967+-9.13197056637389","38.7574703599179+-9.09066010489709",1,96,"OK","Unnamed Road, 2810 Almada, Portugal","Passeio Adamastor 30801D, 1990-165 Lisboa, Portugal",24014,2081,1609,41.5427198462278,53.7292728402735
"97",97,"38.6564650525967+-9.13197056637389","38.7591478104748+-9.17410841536666",1,97,"OK","Unnamed Road, 2810 Almada, Portugal","R. Fernando Namora 1600, 1600 Lisboa, Portugal",18110,1672,1289,38.9928229665072,50.5787432117921
"98",98,"38.6564650525967+-9.13197056637389","38.7594476847591+-9.12679113909248",1,98,"OK","Unnamed Road, 2810 Almada, Portugal","R. Luís Cristino da Silva 213, 1950-037 Lisboa, Portugal",22410,1888,1468,42.7309322033898,54.9564032697548
"99",99,"38.6564650525967+-9.13197056637389","38.7614110789459+-9.16292527258686",1,99,"OK","Unnamed Road, 2810 Almada, Portugal","Rua Professor Fernando da Fonseca 8, 1600-616 Lisboa, Portugal",18561,1661,1281,40.228537025888,52.1620608899297
"100",100,"38.6564650525967+-9.13197056637389","38.7617054286854+-9.11560671804418",1,100,"OK","Unnamed Road, 2810 Almada, Portugal","R. Cidade de Bolama 15A, 1800-077 Lisboa, Portugal",21859,1886,1448,41.7244962884412,54.3455801104972
"101",101,"38.6564650525967+-9.13197056637389","38.7633605400455+-9.19906249230472",1,101,"OK","Unnamed Road, 2810 Almada, Portugal","Av. 25 de Abril 17, 1675-168 Odivelas, Portugal",20793,1906,1511,39.2732423924449,49.5399073461284
"102",102,"38.6564650525967+-9.13197056637389","38.7636730530517+-9.15174147522393",1,102,"OK","Unnamed Road, 2810 Almada, Portugal","R. Amílcar Cabral 26A, 1750-018 Lisboa, Portugal",19073,1806,1363,38.01926910299,50.3762289068232
"103",103,"38.6564650525967+-9.13197056637389","38.7639618779359+-9.1044216438797",1,103,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Infante Dom Henrique 35, 1800-294 Lisboa, Portugal",23141,2041,1607,40.8170504654581,51.8404480398258
"104",104,"38.6564650525967+-9.13197056637389","38.7656267443835+-9.18787932288323",1,104,"OK","Unnamed Road, 2810 Almada, Portugal","Azinhaga Cerejais 51A, 1600-425 Lisboa, Portugal",19953,1768,1361,40.6282805429864,52.7779573842763
"105",105,"38.6564650525967+-9.13197056637389","38.765933732673+-9.14055702355244",1,105,"OK","Unnamed Road, 2810 Almada, Portugal","Unnamed Road, 1700-111 Lisboa, Portugal",23207,1944,1518,42.9759259259259,55.0363636363636
"106",106,"38.6564650525967+-9.13197056637389","38.7662170323917+-9.09323591687421",1,106,"OK","Unnamed Road, 2810 Almada, Portugal","Rossio dos Olivais 2.13.01, 1990 Lisboa, Portugal",23656,2234,1745,38.1206803939123,48.8032091690544
"107",107,"38.6564650525967+-9.13197056637389","38.7678916544289+-9.17669549796153",1,107,"OK","Unnamed Road, 2810 Almada, Portugal","Azinhaga da Torre do Fato 1, 1600-774 Lisboa, Portugal",18780,1801,1412,37.5391449194892,47.8810198300283
"108",108,"38.6564650525967+-9.13197056637389","38.7681931176906+-9.1293719178471",1,108,"OK","Unnamed Road, 2810 Almada, Portugal","Aeroporto, 1700-008 Lisboa, Portugal",22004,1981,1546,39.9870772337203,51.2382923673998
"109",109,"38.6564650525967+-9.13197056637389","38.7701552700624+-9.16551101781389",1,109,"OK","Unnamed Road, 2810 Almada, Portugal","R. Daniel Santa Rita, 1600-012 Lisboa, Portugal",18744,1738,1373,38.8253164556962,49.1466860888565
"110",110,"38.6564650525967+-9.13197056637389","38.7704512079851+-9.11818615838286",1,110,"OK","Unnamed Road, 2810 Almada, Portugal","R. 8 22, 1800-332 Lisboa, Portugal",22113,1906,1467,41.7664218258132,54.2650306748466
"111",111,"38.6564650525967+-9.13197056637389","38.7724175911643+-9.15432588271482",1,111,"OK","Unnamed Road, 2810 Almada, Portugal","R. Gen. Vasco Gonçalves 93A, 1750-409 Lisboa, Portugal",21835,1886,1492,41.67868504772,52.6849865951743
"112",112,"38.6564650525967+-9.13197056637389","38.7727080034374+-9.10699974543484",1,112,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Dr. Francisco Luís Gomes 30, 1800-177 Lisboa, Portugal",22817,1940,1477,42.340824742268,55.6135409614083
"113",113,"38.6564650525967+-9.13197056637389","38.7746786176155+-9.14314009293897",1,113,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Santos e Castro, Lisboa, Portugal",20462,1756,1384,41.949430523918,53.2248554913295
"114",114,"38.6564650525967+-9.13197056637389","38.7749635039284+-9.09581267927834",1,114,"OK","Unnamed Road, 2810 Almada, Portugal","Av. Boa Esperança 6, 1990-094 Lisboa, Portugal",23964,2088,1572,41.3172413793103,54.8793893129771
"115",115,"38.6564650525967+-9.13197056637389","38.7769383492965+-9.1319536487612",1,115,"OK","Unnamed Road, 2810 Almada, Portugal","R. K 37, 1700-111 Lisboa, Portugal",22548,2035,1594,39.8883538083538,50.923964868256
"116",116,"38.6564650525967+-9.13197056637389","38.7788992594639+-9.16809771693196",1,116,"OK","Unnamed Road, 2810 Almada, Portugal","R. Formosinho Sanchez 13, 1600-038 Lisboa, Portugal",19944,1779,1389,40.3588532883643,51.6907127429806
